Wavenumber,BC,HC,WAS,R1,R2,R3
2292.502000,0.082546,0.084013,0.034693,0.033378,0.038091,0.025688
2292.984000,0.082466,0.083921,0.034590,0.033295,0.038000,0.025590
2293.467000,0.082388,0.083821,0.034481,0.033206,0.037906,0.025489
2293.949000,0.082315,0.083719,0.034376,0.033118,0.037816,0.025392
2294.431000,0.082261,0.083632,0.034292,0.033045,0.037746,0.025311
2294.913000,0.082224,0.083566,0.034239,0.032995,0.037704,0.025252
2295.395000,0.082209,0.083528,0.034224,0.032974,0.037696,0.025220
2295.877000,0.082206,0.083511,0.034237,0.032975,0.037716,0.025210
2296.359000,0.082211,0.083510,0.034267,0.032990,0.037754,0.025212
2296.841000,0.082214,0.083513,0.034293,0.033002,0.037793,0.025216
2297.323000,0.082217,0.083521,0.034304,0.033003,0.037822,0.025211
2297.806000,0.082216,0.083526,0.034294,0.032986,0.037831,0.025194
2298.288000,0.082223,0.083541,0.034268,0.032956,0.037822,0.025166
2298.770000,0.082236,0.083563,0.034234,0.032918,0.037798,0.025131
2299.252000,0.082265,0.083600,0.034202,0.032883,0.037767,0.025095
2299.734000,0.082303,0.083644,0.034176,0.032853,0.037734,0.025063
2300.216000,0.082350,0.083698,0.034158,0.032834,0.037706,0.025037
2300.698000,0.082398,0.083747,0.034145,0.032823,0.037683,0.025016
2301.180000,0.082446,0.083794,0.034139,0.032822,0.037674,0.025002
2301.663000,0.082488,0.083831,0.034139,0.032830,0.037678,0.024993
2302.145000,0.082529,0.083865,0.034152,0.032851,0.037702,0.024993
2302.627000,0.082565,0.083892,0.034180,0.032883,0.037743,0.025000
2303.109000,0.082600,0.083918,0.034223,0.032928,0.037801,0.025016
2303.591000,0.082627,0.083938,0.034275,0.032976,0.037865,0.025038
2304.073000,0.082648,0.083957,0.034326,0.033022,0.037928,0.025063
2304.555000,0.082660,0.083970,0.034365,0.033056,0.037981,0.025087
2305.038000,0.082671,0.083986,0.034389,0.033076,0.038023,0.025110
2305.520000,0.082684,0.084008,0.034395,0.033080,0.038055,0.025132
2306.002000,0.082711,0.084048,0.034392,0.033078,0.038083,0.025154
2306.484000,0.082752,0.084107,0.034389,0.033074,0.038111,0.025179
2306.966000,0.082811,0.084189,0.034393,0.033076,0.038143,0.025207
2307.448000,0.082880,0.084285,0.034408,0.033085,0.038177,0.025236
2307.930000,0.082955,0.084388,0.034434,0.033103,0.038211,0.025262
2308.412000,0.083025,0.084484,0.034466,0.033126,0.038242,0.025286
2308.895000,0.083092,0.084572,0.034508,0.033156,0.038274,0.025310
2309.377000,0.083153,0.084645,0.034560,0.033194,0.038310,0.025339
2309.859000,0.083215,0.084713,0.034629,0.033247,0.038361,0.025381
2310.341000,0.083280,0.084775,0.034716,0.033314,0.038430,0.025439
2310.823000,0.083353,0.084841,0.034820,0.033397,0.038519,0.025514
2311.305000,0.083429,0.084906,0.034930,0.033486,0.038616,0.025597
2311.787000,0.083509,0.084977,0.035034,0.033572,0.038712,0.025679
2312.269000,0.083585,0.085043,0.035113,0.033643,0.038793,0.025748
2312.751000,0.083662,0.085112,0.035163,0.033695,0.038854,0.025798
2313.234000,0.083738,0.085181,0.035184,0.033727,0.038895,0.025830
2313.716000,0.083825,0.085262,0.035191,0.033749,0.038930,0.025852
2314.198000,0.083921,0.085353,0.035196,0.033770,0.038967,0.025872
2314.680000,0.084035,0.085464,0.035217,0.033803,0.039019,0.025901
2315.162000,0.084161,0.085587,0.035261,0.033852,0.039087,0.025943
2315.644000,0.084301,0.085724,0.035333,0.033918,0.039174,0.025999
2316.126000,0.084447,0.085864,0.035426,0.033998,0.039270,0.026067
2316.608000,0.084601,0.086010,0.035538,0.034090,0.039374,0.026145
2317.091000,0.084759,0.086157,0.035664,0.034191,0.039482,0.026230
2317.573000,0.084924,0.086310,0.035805,0.034304,0.039596,0.026324
2318.055000,0.085092,0.086469,0.035961,0.034429,0.039720,0.026429
2318.537000,0.085266,0.086640,0.036132,0.034567,0.039858,0.026548
2319.019000,0.085441,0.086822,0.036316,0.034718,0.040013,0.026683
2319.501000,0.085627,0.087027,0.036517,0.034885,0.040191,0.026838
2319.983000,0.085832,0.087261,0.036734,0.035068,0.040399,0.027018
2320.466000,0.086079,0.087546,0.036976,0.035276,0.040646,0.027229
2320.948000,0.086384,0.087890,0.037248,0.035515,0.040934,0.027477
2321.430000,0.086758,0.088302,0.037550,0.035787,0.041263,0.027755
2321.912000,0.087182,0.088758,0.037866,0.036074,0.041607,0.028046
2322.394000,0.087619,0.089219,0.038161,0.036347,0.041927,0.028312
2322.876000,0.088001,0.089616,0.038381,0.036556,0.042167,0.028504
2323.358000,0.088263,0.089884,0.038474,0.036652,0.042273,0.028574
2323.840000,0.088341,0.089959,0.038395,0.036593,0.042204,0.028485
2324.323000,0.088212,0.089819,0.038129,0.036366,0.041951,0.028226
2324.805000,0.087878,0.089465,0.037692,0.035982,0.041534,0.027815
2325.287000,0.087386,0.088944,0.037132,0.035484,0.041005,0.027298
2325.769000,0.086796,0.088315,0.036513,0.034927,0.040425,0.026733
2326.251000,0.086183,0.087654,0.035903,0.034375,0.039860,0.026182
2326.733000,0.085606,0.087021,0.035357,0.033876,0.039360,0.025693
2327.215000,0.085113,0.086468,0.034913,0.033465,0.038956,0.025299
2327.697000,0.084720,0.086013,0.034579,0.033153,0.038656,0.025007
2328.179000,0.084431,0.085664,0.034351,0.032936,0.038451,0.024807
2328.662000,0.084227,0.085405,0.034205,0.032795,0.038318,0.024675
2329.144000,0.084091,0.085221,0.034120,0.032710,0.038239,0.024589
2329.626000,0.083998,0.085089,0.034073,0.032664,0.038193,0.024526
2330.108000,0.083937,0.085001,0.034051,0.032643,0.038170,0.024475
2330.590000,0.083894,0.084943,0.034042,0.032639,0.038160,0.024433
2331.072000,0.083869,0.084915,0.034041,0.032646,0.038160,0.024399
2331.554000,0.083855,0.084906,0.034042,0.032657,0.038165,0.024375
2332.036000,0.083854,0.084918,0.034041,0.032670,0.038175,0.024362
2332.519000,0.083859,0.084938,0.034034,0.032678,0.038183,0.024359
2333.001000,0.083872,0.084968,0.034025,0.032682,0.038193,0.024364
2333.483000,0.083888,0.084999,0.034014,0.032680,0.038201,0.024376
2333.965000,0.083910,0.085036,0.034005,0.032678,0.038210,0.024394
2334.447000,0.083931,0.085071,0.034000,0.032675,0.038218,0.024416
2334.929000,0.083954,0.085110,0.034000,0.032677,0.038225,0.024441
2335.411000,0.083972,0.085146,0.034004,0.032684,0.038229,0.024467
2335.894000,0.083990,0.085183,0.034013,0.032699,0.038234,0.024494
2336.375000,0.084004,0.085213,0.034027,0.032723,0.038241,0.024520
2336.858000,0.084022,0.085242,0.034051,0.032760,0.038259,0.024549
2337.340000,0.084042,0.085263,0.034082,0.032807,0.038291,0.024580
2337.822000,0.084074,0.085281,0.034120,0.032863,0.038338,0.024612
2338.304000,0.084113,0.085291,0.034156,0.032918,0.038391,0.024644
2338.786000,0.084163,0.085298,0.034184,0.032965,0.038441,0.024670
2339.268000,0.084215,0.085301,0.034191,0.032993,0.038473,0.024684
2339.750000,0.084272,0.085310,0.034179,0.033001,0.038482,0.024684
2340.233000,0.084324,0.085323,0.034148,0.032989,0.038466,0.024670
2340.715000,0.084376,0.085353,0.034110,0.032967,0.038435,0.024646
2341.197000,0.084421,0.085394,0.034075,0.032941,0.038399,0.024619
2341.679000,0.084462,0.085450,0.034055,0.032923,0.038372,0.024593
2342.161000,0.084488,0.085506,0.034048,0.032913,0.038359,0.024570
2342.643000,0.084500,0.085556,0.034050,0.032910,0.038359,0.024549
2343.125000,0.084485,0.085581,0.034050,0.032904,0.038364,0.024524
2343.607000,0.084447,0.085581,0.034044,0.032893,0.038367,0.024494
2344.090000,0.084381,0.085548,0.034029,0.032872,0.038364,0.024458
2344.572000,0.084303,0.085497,0.034012,0.032846,0.038355,0.024420
2345.054000,0.084223,0.085437,0.034002,0.032819,0.038343,0.024387
2345.536000,0.084161,0.085393,0.034011,0.032800,0.038336,0.024368
2346.018000,0.084128,0.085373,0.034037,0.032789,0.038334,0.024364
2346.500000,0.084135,0.085392,0.034078,0.032786,0.038338,0.024375
2346.982000,0.084181,0.085447,0.034123,0.032788,0.038342,0.024398
2347.464000,0.084264,0.085540,0.034167,0.032792,0.038346,0.024427
2347.947000,0.084373,0.085658,0.034204,0.032797,0.038348,0.024459
2348.429000,0.084503,0.085797,0.034235,0.032804,0.038350,0.024492
2348.911000,0.084638,0.085942,0.034261,0.032815,0.038354,0.024524
2349.393000,0.084771,0.086089,0.034286,0.032832,0.038365,0.024556
2349.875000,0.084886,0.086218,0.034311,0.032852,0.038381,0.024586
2350.357000,0.084978,0.086327,0.034334,0.032873,0.038403,0.024611
2350.839000,0.085032,0.086397,0.034352,0.032890,0.038424,0.024627
2351.322000,0.085051,0.086430,0.034361,0.032901,0.038443,0.024633
2351.803000,0.085032,0.086421,0.034359,0.032906,0.038456,0.024627
2352.286000,0.084989,0.086381,0.034348,0.032911,0.038466,0.024615
2352.768000,0.084926,0.086316,0.034331,0.032924,0.038476,0.024601
2353.250000,0.084858,0.086244,0.034318,0.032954,0.038493,0.024593
2353.732000,0.084783,0.086165,0.034308,0.033001,0.038517,0.024595
2354.214000,0.084705,0.086092,0.034303,0.033065,0.038550,0.024605
2354.696000,0.084614,0.086019,0.034295,0.033133,0.038584,0.024620
2355.178000,0.084513,0.085955,0.034283,0.033200,0.038619,0.024637
2355.661000,0.084398,0.085896,0.034265,0.033258,0.038650,0.024654
2356.143000,0.084280,0.085851,0.034247,0.033308,0.038682,0.024673
2356.625000,0.084161,0.085813,0.034236,0.033353,0.038718,0.024697
2357.107000,0.084055,0.085787,0.034239,0.033398,0.038762,0.024731
2357.589000,0.083957,0.085758,0.034253,0.033439,0.038807,0.024771
2358.071000,0.083872,0.085724,0.034270,0.033470,0.038843,0.024807
2358.553000,0.083793,0.085672,0.034276,0.033477,0.038856,0.024828
2359.035000,0.083725,0.085608,0.034259,0.033450,0.038833,0.024820
2359.518000,0.083664,0.085531,0.034211,0.033386,0.038772,0.024777
2360.000000,0.083621,0.085459,0.034140,0.033297,0.038681,0.024704
2360.482000,0.083592,0.085393,0.034056,0.033196,0.038576,0.024612
2360.964000,0.083579,0.085341,0.033978,0.033104,0.038477,0.024516
2361.446000,0.083568,0.085289,0.033913,0.033029,0.038392,0.024429
2361.928000,0.083550,0.085229,0.033864,0.032972,0.038327,0.024358
2362.410000,0.083507,0.085143,0.033821,0.032922,0.038274,0.024302
2362.892000,0.083434,0.085028,0.033778,0.032867,0.038225,0.024255
2363.375000,0.083328,0.084882,0.033723,0.032794,0.038169,0.024206
2363.857000,0.083203,0.084723,0.033657,0.032701,0.038105,0.024153
2364.339000,0.083069,0.084561,0.033581,0.032594,0.038035,0.024093
2364.821000,0.082947,0.084422,0.033505,0.032484,0.037967,0.024030
2365.303000,0.082845,0.084310,0.033434,0.032386,0.037904,0.023967
2365.785000,0.082777,0.084234,0.033375,0.032309,0.037853,0.023909
2366.267000,0.082739,0.084189,0.033328,0.032259,0.037811,0.023860
2366.750000,0.082737,0.084173,0.033298,0.032241,0.037783,0.023825
2367.232000,0.082761,0.084175,0.033287,0.032251,0.037768,0.023806
2367.714000,0.082810,0.084195,0.033302,0.032290,0.037771,0.023807
2368.196000,0.082872,0.084221,0.033343,0.032352,0.037795,0.023829
2368.678000,0.082943,0.084251,0.033410,0.032431,0.037840,0.023871
2369.160000,0.083009,0.084275,0.033493,0.032516,0.037899,0.023924
2369.642000,0.083067,0.084295,0.033581,0.032594,0.037963,0.023979
2370.124000,0.083111,0.084301,0.033655,0.032653,0.038017,0.024026
2370.606000,0.083147,0.084305,0.033707,0.032684,0.038053,0.024054
2371.089000,0.083178,0.084304,0.033729,0.032684,0.038062,0.024060
2371.571000,0.083217,0.084314,0.033727,0.032659,0.038048,0.024047
2372.053000,0.083264,0.084333,0.033707,0.032617,0.038014,0.024019
2372.535000,0.083329,0.084370,0.033683,0.032569,0.037973,0.023986
2373.017000,0.083405,0.084420,0.033659,0.032520,0.037928,0.023952
2373.499000,0.083494,0.084485,0.033640,0.032474,0.037887,0.023923
2373.981000,0.083584,0.084557,0.033625,0.032431,0.037848,0.023900
2374.463000,0.083677,0.084639,0.033614,0.032392,0.037815,0.023883
2374.946000,0.083764,0.084725,0.033606,0.032356,0.037786,0.023872
2375.428000,0.083849,0.084817,0.033604,0.032327,0.037766,0.023871
2375.910000,0.083924,0.084908,0.033610,0.032305,0.037756,0.023879
2376.392000,0.083991,0.084998,0.033630,0.032296,0.037760,0.023898
2376.874000,0.084042,0.085075,0.033662,0.032298,0.037775,0.023925
2377.356000,0.084082,0.085143,0.033704,0.032309,0.037800,0.023957
2377.838000,0.084107,0.085194,0.033749,0.032322,0.037828,0.023988
2378.321000,0.084126,0.085240,0.033792,0.032335,0.037856,0.024011
2378.802000,0.084142,0.085280,0.033826,0.032343,0.037877,0.024024
2379.285000,0.084167,0.085330,0.033851,0.032347,0.037893,0.024026
2379.767000,0.084202,0.085388,0.033866,0.032347,0.037902,0.024019
2380.249000,0.084254,0.085462,0.033877,0.032346,0.037909,0.024006
2380.731000,0.084319,0.085543,0.033884,0.032346,0.037912,0.023991
2381.213000,0.084396,0.085629,0.033891,0.032348,0.037916,0.023977
2381.695000,0.084479,0.085709,0.033900,0.032350,0.037920,0.023963
2382.177000,0.084567,0.085784,0.033912,0.032355,0.037926,0.023952
2382.660000,0.084654,0.085850,0.033926,0.032361,0.037935,0.023944
2383.142000,0.084745,0.085914,0.033946,0.032372,0.037950,0.023941
2383.624000,0.084833,0.085975,0.033971,0.032389,0.037972,0.023946
2384.106000,0.084920,0.086041,0.033999,0.032416,0.038004,0.023960
2384.588000,0.084997,0.086108,0.034029,0.032451,0.038040,0.023982
2385.070000,0.085065,0.086177,0.034059,0.032494,0.038079,0.024013
2385.552000,0.085114,0.086239,0.034084,0.032538,0.038114,0.024048
2386.034000,0.085152,0.086298,0.034105,0.032582,0.038141,0.024082
2386.517000,0.085176,0.086347,0.034121,0.032621,0.038157,0.024112
2386.999000,0.085196,0.086395,0.034137,0.032656,0.038164,0.024135
2387.481000,0.085214,0.086440,0.034155,0.032685,0.038164,0.024150
2387.963000,0.085240,0.086491,0.034180,0.032712,0.038163,0.024158
2388.445000,0.085268,0.086542,0.034208,0.032734,0.038160,0.024160
2388.927000,0.085301,0.086600,0.034241,0.032753,0.038162,0.024159
2389.409000,0.085333,0.086655,0.034270,0.032765,0.038164,0.024157
2389.891000,0.085365,0.086713,0.034295,0.032773,0.038168,0.024156
2390.374000,0.085392,0.086766,0.034312,0.032773,0.038172,0.024157
2390.856000,0.085423,0.086821,0.034321,0.032771,0.038176,0.024161
2391.338000,0.085455,0.086874,0.034325,0.032766,0.038182,0.024168
2391.820000,0.085497,0.086931,0.034327,0.032764,0.038191,0.024178
2392.302000,0.085543,0.086985,0.034328,0.032764,0.038204,0.024189
2392.784000,0.085596,0.087041,0.034330,0.032769,0.038221,0.024198
2393.266000,0.085648,0.087088,0.034331,0.032774,0.038238,0.024202
2393.749000,0.085701,0.087133,0.034333,0.032780,0.038255,0.024202
2394.230000,0.085748,0.087169,0.034333,0.032786,0.038268,0.024198
2394.713000,0.085794,0.087206,0.034335,0.032794,0.038278,0.024194
2395.195000,0.085835,0.087240,0.034341,0.032805,0.038285,0.024195
2395.677000,0.085877,0.087279,0.034354,0.032824,0.038292,0.024206
2396.159000,0.085914,0.087318,0.034372,0.032850,0.038299,0.024227
2396.641000,0.085949,0.087360,0.034397,0.032884,0.038311,0.024258
2397.123000,0.085977,0.087397,0.034422,0.032922,0.038328,0.024295
2397.605000,0.086001,0.087432,0.034449,0.032962,0.038353,0.024335
2398.088000,0.086019,0.087461,0.034474,0.033000,0.038383,0.024373
2398.570000,0.086040,0.087491,0.034500,0.033035,0.038419,0.024407
2399.052000,0.086066,0.087521,0.034529,0.033068,0.038459,0.024437
2399.534000,0.086105,0.087561,0.034564,0.033100,0.038501,0.024465
2400.016000,0.086153,0.087606,0.034603,0.033130,0.038539,0.024489
2400.498000,0.086214,0.087662,0.034645,0.033159,0.038572,0.024511
2400.980000,0.086277,0.087716,0.034686,0.033184,0.038595,0.024529
2401.462000,0.086341,0.087770,0.034721,0.033203,0.038610,0.024540
2401.945000,0.086396,0.087811,0.034747,0.033216,0.038617,0.024545
2402.427000,0.086444,0.087843,0.034765,0.033226,0.038622,0.024543
2402.909000,0.086476,0.087857,0.034776,0.033235,0.038629,0.024539
2403.391000,0.086502,0.087864,0.034789,0.033249,0.038645,0.024539
2403.873000,0.086518,0.087863,0.034807,0.033272,0.038671,0.024547
2404.355000,0.086539,0.087871,0.034839,0.033309,0.038710,0.024568
2404.837000,0.086564,0.087889,0.034884,0.033359,0.038759,0.024604
2405.319000,0.086609,0.087936,0.034945,0.033421,0.038818,0.024654
2405.802000,0.086673,0.088010,0.035020,0.033491,0.038883,0.024716
2406.284000,0.086764,0.088119,0.035108,0.033565,0.038952,0.024784
2406.766000,0.086873,0.088250,0.035200,0.033637,0.039022,0.024854
2407.248000,0.086998,0.088398,0.035294,0.033705,0.039091,0.024923
2407.730000,0.087120,0.088539,0.035380,0.033764,0.039155,0.024988
2408.212000,0.087232,0.088667,0.035457,0.033814,0.039215,0.025050
2408.694000,0.087318,0.088765,0.035519,0.033854,0.039269,0.025106
2409.177000,0.087382,0.088837,0.035567,0.033889,0.039318,0.025159
2409.658000,0.087419,0.088883,0.035603,0.033920,0.039363,0.025207
2410.141000,0.087444,0.088918,0.035630,0.033950,0.039407,0.025251
2410.623000,0.087461,0.088946,0.035651,0.033978,0.039447,0.025290
2411.105000,0.087481,0.088982,0.035670,0.034007,0.039483,0.025322
2411.587000,0.087502,0.089019,0.035684,0.034031,0.039509,0.025346
2412.069000,0.087529,0.089063,0.035693,0.034051,0.039526,0.025359
2412.551000,0.087552,0.089102,0.035694,0.034064,0.039528,0.025360
2413.033000,0.087575,0.089139,0.035689,0.034073,0.039520,0.025353
2413.516000,0.087594,0.089167,0.035679,0.034080,0.039504,0.025339
2413.998000,0.087615,0.089197,0.035672,0.034093,0.039491,0.025324
2414.480000,0.087638,0.089223,0.035669,0.034114,0.039485,0.025314
2414.962000,0.087672,0.089257,0.035678,0.034147,0.039492,0.025311
2415.444000,0.087711,0.089292,0.035697,0.034189,0.039511,0.025318
2415.926000,0.087759,0.089330,0.035724,0.034237,0.039539,0.025334
2416.408000,0.087804,0.089363,0.035754,0.034282,0.039570,0.025354
2416.890000,0.087849,0.089394,0.035783,0.034321,0.039599,0.025374
2417.373000,0.087886,0.089419,0.035809,0.034349,0.039622,0.025390
2417.855000,0.087923,0.089448,0.035832,0.034368,0.039640,0.025401
2418.337000,0.087956,0.089476,0.035853,0.034379,0.039651,0.025405
2418.819000,0.087996,0.089515,0.035876,0.034387,0.039661,0.025405
2419.301000,0.088037,0.089556,0.035900,0.034392,0.039667,0.025405
2419.783000,0.088085,0.089603,0.035928,0.034398,0.039673,0.025408
2420.265000,0.088130,0.089644,0.035955,0.034403,0.039677,0.025417
2420.747000,0.088176,0.089685,0.035985,0.034408,0.039680,0.025433
2421.229000,0.088214,0.089717,0.036014,0.034412,0.039682,0.025455
2421.712000,0.088248,0.089750,0.036044,0.034419,0.039688,0.025482
2422.194000,0.088275,0.089780,0.036074,0.034426,0.039696,0.025511
2422.676000,0.088300,0.089817,0.036105,0.034438,0.039710,0.025541
2423.158000,0.088320,0.089851,0.036135,0.034453,0.039728,0.025568
2423.640000,0.088340,0.089888,0.036163,0.034475,0.039752,0.025593
2424.122000,0.088358,0.089919,0.036186,0.034501,0.039778,0.025615
2424.604000,0.088381,0.089948,0.036208,0.034535,0.039809,0.025637
2425.086000,0.088408,0.089972,0.036227,0.034575,0.039844,0.025661
2425.569000,0.088448,0.090003,0.036251,0.034623,0.039886,0.025688
2426.051000,0.088499,0.090038,0.036278,0.034675,0.039935,0.025718
2426.533000,0.088564,0.090089,0.036313,0.034730,0.039989,0.025751
2427.015000,0.088634,0.090146,0.036351,0.034781,0.040044,0.025783
2427.497000,0.088709,0.090212,0.036390,0.034825,0.040095,0.025811
2427.979000,0.088775,0.090273,0.036424,0.034855,0.040135,0.025831
2428.461000,0.088833,0.090331,0.036451,0.034872,0.040165,0.025843
2428.944000,0.088877,0.090377,0.036470,0.034878,0.040184,0.025848
